prompt,title,feature_aderencia_tema
56,Presídios Brasileiros,0.48846144770403344
66,O controle Midiático.,0.36211221902917534
72,Notícias falsas e suas consequências,0.6281575268764423
78,Retrocesso na educação brasileira,0.5696900932909349
82,,0.5005464833900122
70,,0.5156255274499074
44,""" e não sou eu uma mulher?""",0.47123021083616273
63,Por debaixo da lama.,0.3201673325010086
48,Desafios e importância do SUS no Brasil,0.5870638612741546
73,,0.34702462780419796
44,Redação 22 - Let her run,0.5424354531105273
84,O porte de arma para aqueles que estejam capacitados para possui-las,0.45132779653478255
76,Lado a Lado,0.4750347735571658
56,,0.3941317410300203
78,Reforma do Ensino Médio - uma solução ou um problema para a questão da educação no país?,0.4808057643741634
58,Desmatamento da floresta amazônica e queimadas,0.5924737619470717
57,,0.42828899998555087
75,Além de um gatilho,0.6810953711255204
56,Justiça injusta ou humanos desumanos?,0.45368822914993534
78,O Charles Chaplin não pode vir em versões coloridas,0.6577290438747629
46,Um direito básico,0.4788201779397363
45,O abuso de autoridade no Brasil,0.4720113089318385
81,respeito à diversidade,0.6268874379449036
65,Educação Doméstica,0.2759391944210744
68,NOSSAS HÍSTORIAS,0.4261003655133623
54,VACINE-SE CONTRA O RETROCESSO,0.4943056930430413
46,Privatização não é a resposta,0.7792494718167111
56,A atual situação carcerária do Brasil. Como reverter essa situação.,0.5599218951991833
43,É preciso responsabilidade virtual,0.449092178797718
59,,0.4172367106003763
48,Avaliação do SUS,0.5357509138248552
43,Cancelamento,0.4495466696893279
60,Perplexidade e resistência,0.2971518747353408
72,Verdades que salvam,0.6148416046219665
51,Conserta a base que o problema será resolvido,0.41539165092883545
46,.,0.5549131983982696
54,,0.5990138984663478
47,O contexto atual da educação no Brasil,0.5713170243351614
69,perigo invisível,0.39146685251983493
62,o mal entre as redes,0.5571510492598506
73,,0.5289273079698315
56,Esforço conjunto,0.4500241913072409
62,Responsabilidade do discurso,0.4792581422714704
78,Reforma não só no ensino médio mas também nas escolas,0.5914493925471707
60,NÃO! AO DESMONTE DE DIREITOS,0.508540691302151
46,Desvantagens da privatização do saneamento básico no Brasil,0.6270781627835346
75,O livre porte de armas no Brasil,0.48836276936245915
50,Ciência,0.41999110747227797
64,Pedagogia Oprimida,0.5639318233828261
65,Círculo vicioso.,0.5148635981333639
55,,0.5304572641500448
83,O papel do esporte na sociedade,0.4615115453326579
46,Favela não é despejo,0.37127166757128827
50,Pandemia coronavírus e a importancia da ciência,0.43075685264632324
51,Educação como forma de transformação do indivíduo,0.4436303072925837
84,Causas e consequências do porte de armas pela população civil,0.28723756509928766
50,Rafaela Freitas Caires,0.381806398672363
80,O combate contra o racismo no Brasil,0.6411915478975045
73,A superação pelo esforço,0.37311092195587126
46,Um direito de Todos,0.6324631748932086
76,Busca pela Igualdade,0.6411654291356494
83,Esporte venerável ferramenta da humanidade*,0.6311884345574663
59,,0.597331072170435
69,,0.617484880737472
70,Caminho para todos,0.559023711275383
84,,0.5933198248951485
60,REFORMA DA PREVIDÊNCIA NOS DIAS DE HOJE,0.2689080839718523
59,Para Resolver a Fome,0.5456403990164383
78,A nova reforma do ensino médio,0.6178994140503467
52,Problemas envolvidos com a gravidez na adolescência,0.5441921971867618
48,Alvo de reclamações,0.31401114389247514
77,,0.5836494670847615
72,,0.2790988975007823
44,O que é ser mulher?,0.521634634432685
71,,0.43885695001558844
74,Submissão das mulheres no Brasil,0.3889839883781022
56,O caos do sistema penitenciário,0.4250346471674708
45,Não ao autoritarismo,0.5424200587135012
62,Mídias sociais e os discursos de ódio,0.4152220772387821
48,MARV- A saúde pública brasileira.,0.6116314773003908
54,Projetadas para benéfico.,0.5793389107664073
81,,0.596193580380822
59,Um mal comum,0.5909807341586403
58,,0.3475276241654566
70,"Gerações X, Y e Z contra as DSTs",0.5945291793313048
82,A automedicação nem de todo um mal,0.5527525345291836
47,A distância na educação brasileira,0.5754016079807273
49,Mundo Digital x Meio ambiente,0.518058310450948
46,privatização do saneamento básico,0.7351609752713628
51,Professor têm uma cadeira vazia,0.5393893018278193
63,,0.45963863773892866
77,Homofobia,0.56365768025269
57,,0.49425261000674037
65,jovens no crime,0.5241626615765058
55,"Efetivação dos direitos indígenas, já!",0.48896224367921454
64,,0.4470848472358957
67,Descontinuidade indígena,0.6571261183462834
55,Salve o índio,0.24910196850464533
60,Solução que se torna problema,0.6669536010688674
54,A importância das vacinas para a sociedade,0.5420899408082436
78,Solução Vs Problema,0.3977345253023179
71,Suicídio entre os jovens,0.47294566511667707
54,A importância da vacinação contra as doenças já erradicadas,0.5866784640556371
60,A previdência Grega,0.702954723872579
48,Sus,0.46855108245336474
83,SAÚDE E BEM ESTAR NA PRÁTICA ESPORTIVA,0.3796531608618635
48,02,0.39041952265684393
70,Responsabilidade,0.5341100598335475
69,,0.6312328943636271
76,O desafio da desigualdade de gênero,0.4178411917198033
82,As armadilhas da automedicação,0.6208450946549189
56,A crise,0.5725425075533143
50,Doenças e a pesquisa científica,0.5457905831241443
77,Homofobia,0.420591755052476
84,A posse armas de fogo não pode ser banalizada,0.6626545441875817
50,A injusta sobreposição da política em detrimento da ciência,0.3368351920845507
75,Igualdade e proteção a busca pelos brasileiros,0.19996804043801636
60,"NECESSÁRIA, PORÉM DESIGUAL",0.4947104924628545
84,Falsa segurança,0.43639176698576054
43,A cultura do cancelamento nas Redes Sociais,0.624978755282746
85,Crimes contra a mulher,0.217197316417128
44,Caster Semenya,0.591582975892348
75,Liberar o porte de arma seria a solução?,0.4572810545715721
52,O Problema da Gravidez Precoce,0.6412190869023999
77,SOCIEDADE E ESTADO  UNIDOS,0.34902761940488436
81,Mais que tolerar,0.5825311257049158
84,Armas,0.62364156054907
62,Onde há ódio só existe dor,0.46865215472029514
49,Alienação ou informação?,0.5473080159502158
70,,0.6216755874891503
84,Epidemia Brasileira,0.606155451377352
65,"Criminalidade entre jovens, uma problemática social",0.4777218287872321
75,O livre porte de armas é um avanço social e democrático,0.4417605779429784
64,A educação sexual na escola,0.5338762334344144
71,O suicídio como a única saída para o sofrimento,0.5315154540934054
49,O que deve ser essencial.,0.3786601149438415
84,Insegurança armada,0.6643601804278525
78,Reforma na educação e suas consequências,0.6215216118083846
45,***,0.5466610700515991
44,Crise hormonal no desporte,0.4577673578691107
50,Racionalismo científico,0.4932928656306152
49,Influência digital,0.5459059028171025
69,,0.5034916498873317
74,,0.47567549603899056
44,...,0.5313507046125137
79,Ineficácia do sistema carcerário brasileiro,0.5626458657277056
59,A fome no Brasil,0.5367430996863721
76,Transformação,0.4996769042243328
44,"Semenya, merece respeito.",0.5887229276279079
78,Mudanças no Ensino Médio,0.5290374393502885
71,O sentido da vida é viver,0.4122240801462402
84,Porte de arma pela população civil,0.6533207243071205
75,,0.5103122331990091
85,Iniciativa  popular e sua democrácia*,0.5936564174730296
65,A juventude brasileira em risco,0.48975389048344925
74,Falar pode salvar vidas,0.5909056187891367
46,Privatização do saneamento básico,0.6760400214874538
43,A cultura do cancelamento nas redes sociais,0.4634071447909692
84,Pólvora,0.6660533352817046
63,Minimizando os danos ambientais,0.6669400635436834
78,Reforma de paradigmas,0.5924780603711822
58,,0.6220225402555035
70,Dsts,0.48498291851777653
63,Para todo problema há uma solução,0.5191819971664519
63,,0.4324212310912024
84,O contrato social na segurança,0.5283641148800537
55,"Os direitos dos povos indígenas, uma questão social e cultural",0.36775418157237655
69,O uso de agrotóxicos no Brasil.,0.6827780503453197
82,Problemas da automedicação,0.6617673911798067
46,A necessidade da privatização do saneamento básico,0.584882909695149
70,Doenças venéreas,0.5202537170885769
82,Os perigos da automedicação,0.6190473077872544
85,Poder ao povo,0.5382371437449651
83,O que podemos aprender com a prática esportiva?,0.5426227046853993
62,Vamos discursar do caminho ódio,0.6194515781348169
50,Informação como arma,0.612086946726332
48,EM BUSCA DA MELHOR CONSOLIDAÇÃO DO SUS,0.5989712301409503
55,A cultura indígena na sociedade brasileira,0.6045147603590826
48,O desafio e a Importância da Saúde Pública no Brasil,0.5630462171412471
44,“Padronização do que é ser mulher”,0.6125724887739938
55,Do romantismo até a atualidade,0.4475102118981626
45,Autoridades contra a Demoracia (bdsm),0.4920208357472084
54,CRISE DA VACINA,0.6294407933925544
68,,0.5026475090551852
62,Safra da insegurança,0.5690755449166669
83,O papel transformador do esporte,0.59538541524079
56,Se não mudar o sistema os erros se repetem,0.43065783417321046
46,Violação aos direitos humanos,0.45000227236149215
67,,0.3408570600138064
75,O livre porte de armas no Brasil,0.5904295333663541
74,Precisamos conversar sobre feminicídio,0.6146985138061968
51,Sociedade dos leitores mortos,0.49697269471555
60,,0.5351473614745025
66,A Era do Algoritmo,0.5772528335898853
50,ciência e o investimento,0.4427375800977707
68,,0.5487121663071367
64,Aposentando a cegonha,0.7037839820713043
73,Diga não ao Racismo!,0.5742253203906177
85,Lei do Aluno Dedicado,0.3503900675225872
64,Educação Sexual No Brasil Para O Bem Da Juventude,0.5908296543353195
45,O absurdo abuso policial,0.47270535624477644
83,,0.3518671949751321
46,M.A,0.7741688009636835
49,- O papel dos influenciadores digitais –,0.6010767415974178
63,Chega de crime ambiental,0.39364852188157085
85,A soberania popular e o poder legislativo,0.6991322116899403
48,"Análise das UPAs e cirurgias, SUS",0.4220931171150672
72,Fakenews,0.3414337751259401
45,Abuso de autoridade no Brasil,0.5570472939482861
66,A manipulação que facilita,0.5147219987559815
82,Um tema que precisa ser debatido,0.55536680220524
49,O papel do influenciador digital,0.46748418947393583
58,A  preponderância do egocentrismo no mundo capitalista,0.7226275969932882
53,Reféns dos meios de comunicação,0.5402871508294756
45,Abuso de autoridade no Brasil!!,0.6317777476875046
57,DEMOCRACIA E CINEMA,0.5101542162814765
57,,0.7548809221441422
72,Distorção para manipulação.,0.47662869770712235
60,,0.5297672810869954
71,,0.365315172654403
60,Reforma da previdência e seus alvos.,0.453828208107572
46,Privatização do saneamento básico,0.7731878132843135
83,Esporte é vida,0.505029494961446
74,Machismo que fere e mata,0.5499952799793958
55,Os direitos dos povos indígenas no Brasil,0.543002790704855
62,,0.47371212352649766
57,,0.43600856487203776
63,A sobreposição do lucro às vidas,0.3252863628771347
63,"Impactos ambientais, como lidar?",0.5339704178317058
74,Feminicidio no brasil,0.6302996080303295
50,Ciência a favor da vida,0.5658291120443913
44,Os efeitos de ser uma mulher.,0.5520052414639296
83,Prática de esportes,0.38279723711378766
56,O sistema carcerário no Brasil,0.5422821241346788
78,,0.6481056858722596
62,Ódio nas redes sociais,0.6223585288264628
52,Prevenção é a solução,0.5175312470487775
80,Racismo nunca mais.,0.4627517426214117
48,"A saúde como aliada do governo, e não inimiga.",0.6396958551902523
47,Busca pelo Saber,0.48073130210203235
69,O real problema do agrotóxico,0.4186548269721462
79,Problemas Penitenciários brasileiros,0.3779743981749123
64,,0.4934649627362113
76,,0.6014978578894243
51,A educação como meio de mudança,0.39725174510671263
80,o racismo,0.6471097233666596
57,Filme para todos,0.7416410075147082
43,"A cultura do cancelamento nas redes sociais, uma discussão social",0.578243997962628
84,Porte para a morte,0.7016810212580242
76,Mulheres na ágora,0.5778553044939823
48,Desafios e importância do Sistema Único de Saúde,0.739704801896564
63,,0.6536878661352654
62,O discurso de ódio nas redes sociais.,0.5634994412638771
55,Povos Indígenas,0.599939406961611
47,Desafios Educacionais no Brasil,0.49105221977672076
58,Floresta Amazônica,0.44170916785143566
84,"Mais segurança, menos armamento",0.5018474359049407
83,A prática esportiva e suas consequências,0.5558587859787565
50,CUIDADO COM A PANDEMIA,0.5640552500279331
63,,0.5032413928121773
46,Privatização do saneamento básico no Brasil,0.6358027653774537
82,Autonômia farmacêutica,0.4977207782096822
49,O papel dos influenciadores digitais,0.5627488524806405
44,O lugar da mulher em meio a sociedade,0.5171473473329747
43,O homem é o lobo do homem,0.5043153758034286
59,Dai Pão a quem tem fome e justiça a quem tem pão,0.5108739552602998
48,SUS (Sistema Único de Saúde).,0.6569732600326685
74,Feminicidio no Brasil,0.6374025094009911
75,,0.5418225914981829
73,Vencendo a prisão ideológica,0.6614357680608638
56,Educação X Criminalidade,0.30041830714924994
52,Gravidez na adolescência,0.4607482750512849
81,A liberdade de escolha religiosa,0.5628998943781615
85,Se o povo se reunir,0.384606727129276
70,A saúde vêm antes do prazer.,0.5333092962853375
59,Fome;um retrato da desigualdade social no Brasil,0.4518422026632932
51,É essencial a alfabetização,0.31620517106398677
81,"Brasil, um país laico?",0.5834469051633832
85,Ascensão da iniciativa popular,0.23818452163774226
49,A influência diária,0.5320041729305123
71,"suicídio entre jovens, uma problemática social",0.34233133011361483
76,A desigualdade de gênero no país,0.6151002367188295
58,Até que ponto a ganância irá nos consumir?,0.6210797575372179
61,Suicídio,0.3992638584875578
55,Qual a sua tribo?,0.44678065315175974
54,Vacinar-se é importante?,0.43362421236073484
83,,0.6226066260697964
55,,0.5717613355822462
71,Suicídio,0.5437939699205481
55,Qual importância de valorizar e garantir os direitos dos povos indígenas no Brasil?,0.6377313490546089
83,Um gol para o desenvolvimento,0.39123975464348765
82,Remédios que podem curar ou matar,0.6061799688820292
55,Valorizando e cuidando,0.5343292487243947
49,Os efeitos dos influenciadores digitais,0.44501515370098615
57,,0.47516540149294667
70,Alguns atos podem ser fatais.,0.47608355499680693
60,A Reforma da Previdência,0.5968706207051838
54,As vacinas e as fake news,0.5383271415813167
49,O papel dos influenciadores digitais,0.5200633228806416
56,,0.5359099031596253
83,Qual o seu passatempo? *,0.6399423424146207
59,,0.5936353703168357
58,Alerta do meio ambiente !,0.5680104512200966
60,Sim ou Não?,0.4551677074468323
44,Preconceito Coletivo,0.5937862589003009
49,O papel dos influenciadores digitais,0.6205472700545202
48,sus,0.6078088834296905
56,Como reverter o cenário da atual situação carceraria do Brasil?,0.2970909787202957
85,Voz do Povo,0.7183935157725416
60,Objetivo constitucional prejudicado pela Reforma Previdenciária,0.6526766735757192
75,O paradoxo de diminuir a criminalidade com o porte de armas,0.7185897706144667
51,analfabetismo,0.3163789566902023
50,COVID-19,0.42475514816986604
44,DISCRIMINAÇÃO FEMININA,0.4231891635256418
46,Os problemas da privatização do saneamento,0.7051688972768386
70,Jovens brasileiros contra doenças sexualmente transmissíveis,0.5507995426923303
62,,0.5273230430088581
56,Investimentos necessarios,0.37669548629197447
51,Analfabetismo,0.47667476717645624
84,,0.4968693691930751
76,Equidade de gênero,0.5594265650945919
85,Política de ordem popular,0.554087394520023
59,Fome,0.5555231309957581
58,Floresta não será folclore,0.5268182834602981
61,Diálogo,0.6101249007212012
48,A hora é agora,0.6913679261698222
47,..,0.5304209997984688
68,,0.6822105079290043
45,Sou1000Do,0.6406798137794276
78,A educação sendo olhada com outros olhos.,0.5475212992306454
50,Ciência negligenciada,0.5570408520648834
56,A relação entre educação e criminalismo,0.39876302107295464
57,Devemos valoriza-lo.,0.5559694692372472
64,Educação Sexual nas escolas = Melhor relação do jovem com o sexo,0.7262665822348379
45,P,0.44316454050581694
84,Porte de arma a população civil não é uma boa ideia*,0.46169621063755073
63,Impactos Ambientais afetam que ambiente?,0.5378349014645241
74,,0.5434089196720462
85,esclarecimento e conhecimento a luz da escuridão*,0.38982874936441647
47,A educação em tempos de pandemia,0.5245636434190645
83,O esporte e seus benefícios,0.5402045185490737
72,,0.5597578505868696
50,Coranavírus,0.5228091990584716
58,Desmatamento e queimadas,0.5047936329880611
84,,0.6507390174970081
44,0000,0.5310509966584492
63,,0.5319637872487382
70,O prazer do jovem,0.5412716624895616
82,O Estado e a saúde,0.5027798085849342
47,Educação à distância no contexto da pandemia de Coronavírus,0.530409702337415
83,Os benefícios do esporte para a saúde,0.6354325221550029
75,"Livre porte de armas, Solução?",0.6234906302950184
44,A mulher no esporte (e fora dele) merece respeito,0.5823091827932984
59,Transformar pra fome parar,0.6045045359628786
43,Gamer Over!,0.5242090464097825
76,Desigualdade de gênero nas empresas,0.3906820098603165
73,Respeito,0.47297879578422175
58,Amazônia Degradada,0.4054379291306552
77,Homofobia,0.44337115025263485
72,Fake News,0.40633450949845007
75,liberação do porte de armas,0.5904984663687326
54,Problemas na vacinação,0.5699873054437503
55,"Indígenas no Brasil, sua herança e seu direito",0.5264376988567712
45,O beneficio que não beneficia ninguém.,0.5038640731391711
43,Até que ponto a cultura do cancelamento é necessária?,0.7072414684028498
49,A Arte durante o Isolamento,0.23211343577394375
51,O Analfabetismo e seu Problema,0.39686217738825813
55,,0.6607879848129783
49,Redes sociais influencia ou não?,0.48193605984649
79,Brasil,0.5150864559776768
43,;-),0.4973028483769516
72,Só a verdade é eterna,0.2596519635425405
84,Na mira da culatra,0.4477642436448563
85,Prova do restabelecimento democrático,0.6478869829071799
43,O tribubal das redes sociais,0.4877484559608857
46,Direito ao Saneamento Básico,0.6811854296735083
83,Desporto magistério,0.5850539331476642
80,,0.40847990080164276
69,Ataque dos defensivos,0.719855240127977
71,Geração revoltante,0.4038135896591031
59,,0.4825057390135537
84,"Fim da segregação, fim da violência",0.4303295924079386
82,A automedicação pode ser utilizada corretamente,0.39271649387880325
81,Intolerância ou guerra de Ideologias,0.5160758191673266
71,O jovem e o mar (de angústia).,0.4492557585451039
52,"A troca da boneca por um bebe, quem é o culpado?",0.5642549218806325
50,.,0.5590668542834225
70,"Fala com os pais, que os filhos atendem",0.4845699253553339
76,Um Brasil obsoleto,0.48172912883888536
81,Intolerância,0.4771178648144268
65,,0.3984522727669553
47,A aceitação do EAD,0.6385643734686579
54,Vacinação e qual a sua importância,0.627355513591379
77,As pessoas precisam ser tolerantes,0.5475637311646595
62,A legalização do porte de armas no Brasil,0.1045442005297648
70,Inimigas negligenciadas.,0.47551317910727947
78,Construção,0.6324417044648815
71,,0.5081532728793569
82,A necessidade da consciencia da automedicação,0.4027639239003169
58,Futuro sustentável,0.5892197002261409
56,A superlotação carcerária,0.41768092453358346
46,Pós e contras da privatização do saneamento básico no Brasil.,0.5556193167039526
44,Brasil mostra a sua cara,0.3414529065472208
74,A sociedade hipócrita,0.5613296326340161
80,Trabalhando contra o racismo no presente para livrar-se dele no futuro,0.6625728970282657
46,Privatização,0.7084169773218514
74,Feminicídio como consequência da marginalização histórica da mulher,0.6821153343537928
81,,0.5501842680296897
75,Armas no Brasil,0.6240898903857514
47,...,0.40293959126955164
74,Feminicídio no Brasil,0.5711364924490625
64,Falando sobre sexualidade na escola,0.42920043721720613
56,Situação carcerária no Brasil,0.564246875647142
62,,0.6165859392276744
74,Violência Contra Mulher,0.6897399744080569
76,Legado patriarcal,0.62897221068712
70,,0.2399903769627252
82,Se automedicar ou não.,0.6171763271972784
59,,0.5114559839117317
49,...,0.5502965748858748
54,,0.5896034054581224
48,A Falta de Qualidade no SUS,0.6652757914501528
82,Automedicação,0.5321216186167836
83,"O IMPORTANTE NÃO É VENCER, MAS COMPETIR",0.39163301549957774
85,,0.5289194222830558
79,Com Humanidade,0.34450884871204507
67,Aonde estão nossos Índios?,0.5899278478333776
75,,0.739735461486182
74,A violência persiste,0.43399601986919917
79,,0.5507456500001292
82,,0.5863736336546341
84,Precisa-se de Paz,0.45366513974241024
62,discurso de ódio nas redes sociais,0.6460633138704461
58,,0.5248998666591067
60,,0.6363760770781046
56,O encarceramento no Brasil,0.38976729261261417
78,Reforma do ensino médio,0.5684992628529899
57,Democratização em questão,0.6775125281714178
55,,0.6132258225718868
62,O ódio em forma de palavras,0.5000730666739084
83,Esporte e saúde,0.4218058955748774
60,Reforma Previdenciária,0.5685446875598404
78,,0.6396239980445879
77,Do século XIX ao XXI,0.3668289887544061
71,,0.6474581079391959
60,Reforma da Previdência,0.7054856708991755
58,,0.2925609261223382
60,Reforma da previdência social,0.6758022133842038
70,,0.4057269330843009
58,O desmatamento da floresta amazônica,0.6397464580467305
52,A gravidez na adolescência e as influências da sociedade,0.5028801395893088
61,PSICOLÓGICO POLICIAL,0.5215393384046426
58,Amazônia,0.4487782691703219
71,Um ato silencioso,0.5995507210752247
49,A responsabilidade social dos influenciadores digitais,0.5563059460199032
73,,0.34952283506939746
59,Saco vazio não para em pé,0.6473355994686799
51,Cadeira Vazia,0.4770549086604251
54,Um vorpo,0.6155063600649865
81,,0.6657854669224342
50,O investimento escasso,0.5516846670319566
46,A privatização precisa de um olhar centrado,0.47580199510300614
43,o perigo das redes sociais,0.34135721366054445
81,,0.4266671011218403
64,,0.5833483622545816
56,Boa Vontade,0.3552432286038104
58,O futuro é aqui,0.5763533077643969
50,...,0.496467193920338
83,Multifuncionalidade esportiva,0.7039111739566489
69,Transição agricola,0.5648976084584469
76,,0.5979652783803125
48,Descaso da suade publica,0.4469964621212817
54,A questão da vacinação no Brasil,0.6097347149721443
62,O discurso de ódio nas redes socias.,0.3037785156475265
58,Importância e conservação amazônica.,0.4614415890551315
84,Desarmamento,0.6998282061340519
47,Desafios da educação a distância no Brasil,0.631947951630249
72,Respeito e cidadania,0.3652367170186143
59,O Brasil tem fome de igualdade,0.5779471337028373
47,Desafios Enfrentados pelo Ensino EAD no Brasil,0.4407444354634171
50,Brasil contra o Coronavirus,0.42886675559515575
58,,0.5190273609826542
65,A romantização do crime,0.47142576899342575
56,A prisão em uma nova perspectiva,0.5296031824909407
59,Inanição e outros maus hábitos,0.3820269861343261
83,Um direito humano,0.5285811947467273
84,Desarmamento um olhar humano.*,0.6151565060517703
59,,0.4798083137343611
52,Informação é tudo,0.38788593081218325
43,Redes sociais como instrumento da tirania,0.4120851509263802
58,A floresta é essencial para a vida,0.5426088036843636
78,Reforma do Ensino Médio,0.5397742328318552
58,Floresta amazônica,0.6712744623481577
48,O SUS como sistema dinâmico,0.6544819226588156
85,O avanço democrático,0.3176471370411661
55,,0.6545237369959448
69,,0.41788582704203986
81,Conhecendo nossa herança histórica e cultural,0.5237054318393017
53,Validação digital,0.5186377795552486
70,OS Jovens Brasileiros não estão seguros com as Doenças.,0.39683094451003914
51,Analfabetismo no Brasil,0.5367767869207247
82,O uso racional e o combate à automedicação,0.6600983687996915
51,Leitura Vazia,0.4846315468542713
84,Armas,0.6284501115201016
83,"Prática esportiva, algo essencial.*",0.24341403612107537
60,Reforma da Previdência Social,0.43613373077623374
45,Abuso século XXI,0.4547788792655859
76,A mulher e a contínua desigualdade com o homem,0.5300154485382012
50,coronavirus,0.4821012155509833
81,,0.46351118923678636
55,A importância de valorizar e garantir os direitos dos povos indígenas no Brasil,0.4222512259664086
55,INDÍGENAS,0.7052490017293132
55,,0.5079513153091352
67,No caminho da constituição,0.6091118436228654
52,Um agravante problema emergente,0.3509258790441047
83,A prática esportiva e seus benefícios para a saúde,0.4272389656480653
60,,0.6134620365065525
64,A desmistificação da sexualidade.,0.6780700166645508
85,,0.2109943475330078
74,Feminicídio no Brasil,0.5398992290753368
46,Privatização do saneamento básico,0.5771893258333323
63,Impactos Ambientais,0.6487471656613434
78,Fale mas escute tembém,0.45976280650895435
72,,0.5458532594035241
75,O livre porte de amar no Brasil,0.59060317987043
63,Relação capitalismo e natureza,0.46796686684935535
83,"O esporte faz bem, para o corpo, a mente e vida*",0.6787265810444492
75,,0.5019940036132807
54,,0.5776381636379525
70,,0.6063874337131481
56,,0.4966487628334118
62,o discurso de ódio nas redes socias,0.48583241275797195
82,"Automedicação, cuidado!",0.5680402121374191
78,Reforma do Ensino Médio,0.7258703271522381
62,O discurso de ódio nas redes sociais,0.5252267272256201
56,,0.39943307942399825
65,Sem educação nem tente,0.4312927900392475
74,,0.5507325164145739
83,Benefícios da prática esportiva,0.353746001047976
78,,0.5196637739693661
62,Discurso de ódio no Brasil,0.5514501999895483
75,,0.5335438135118274
69,O Perigo dos Agrotóxicos,0.7267124724550852
54,Vacina,0.526975563778339
76,Uma revolução inacabada,0.4989966222008153
70,Sem segurança sem sexo,0.4951051854059899
79,,0.4080344337934115
83,"Nossos Sonhos, A Gente é quem Constrói",0.5792421160671202
63,,0.5985095918560179
69,Mais uma lição de Paulo Freire,0.523926335559122
48,Brasil,0.6795681700856181
43,A injustiça do cancelamento,0.5901210041269982
50,A desvalorização da ciência,0.456777483909412
83,O alcance do esporte,0.5808166654831316
45,Direitos e poder,0.4820706686930082
64,Educação sexual,0.5435548681332691
58,,0.5619688534297795
47,Desafios do ensino à distância no Brasil,0.5767997360838097
82,Prejuízos da automedicação,0.6638456608422229
73,A problemática do racismo no Brasil,0.5150168462989626
60,,0.41366343576636855
44,"Let Her Run""",0.45479606793737126
52,Gravidez precoce,0.6621079830150811
83,Esporte,0.5847650867509229
73,Um caminho para todos o conhecimento,0.5123568818986525
45,O poder é a chave para o abuso,0.517215792312137
51,A quarenta horas da Alfabetização,0.3829714157164619
51,-,0.4908023646001307
81,,0.5628459788846831
82,"Consciência, o caminho para a saúde",0.4639782098434676
47,As problemáticas do ensino a distância,0.4917525026444594
56,Onde a segurança está?,0.49158065678411655
57,Democratização do acesso ao cinema no Brasil,0.5969458850143601
45,Violação na segurança,0.3817862267459379
59,Por uma distribuição melhor,0.5320990092769347
62,O discurso de ódio nas redes sociais,0.4722000314753644
81,,0.6348381809912786
70,Jovens brasileiros,0.49281267606146306
62,,0.3929264040635336
47,"Tecnologia a favor da educação, será?",0.43662871937733805
68,,0.5434947633932911
74,,0.5815062485406117
47,Educação a distância,0.6367714524765432
84,Permissão X Restrição,0.6096607267406339
70,Como combater o aumento das DST entre os jovens brasileiros?,0.5063647961617509
54,Vacinação no Brasil,0.4404630196682888
72,Fakes News,0.5684062034063874
45,Letícia,0.5023431790646977
62,A Hostilidade na internet,0.5050950930798119
83,A importância do esporte,0.41479130991584634
76,A longa jornada pela busca de igualdade,0.5955388642181494
59,Atuação do poder público na fome,0.7197962105873229
52,Gestação em ação no cotidiano,0.5946008854831539
50,Corona vírus,0.6024198460680212
84,,0.4974862783902054
83,Esporte e cooperação,0.39351408007598276
51,Democratização da educação é a solução,0.5157657661611874
58,,0.5789352906046674
46,...,0.6408633478536702
74,,0.4733286648989423
78,,0.663135832264209
44,.,0.4336815628042343
83,"Esporte,sinônimo de aprendizado e oportunidade",0.6414704685697061
82,Simples sintomas,0.5613837248110447
59,fome,0.6181674293798808
51,Analfabetismo,0.35679208545928603
85,Pela eficácia do exercício da democracia,0.5098137439575952
83,,0.4863550182829087
44,Inclusão de LGBT no esporte feminino mundial,0.4347986395279797
56,"Cenário carcerário do Brasil, uma problemática social",0.3396440687067147
64,Educação Sexual,0.5003644689280179
51,Juntos podemos fazer mais.,0.5298284333385634
76,,0.5150223245271105
63,,0.33540037997887895
72,,0.41671174756248175
80,Compensando uma injustiça histórica,0.39719293288078417
60,,0.5459052773811796
84,,0.6044027408280844
55,A Força da Lei,0.6092595547002186
71,(Não tem título),0.5871723486315381
43,Cárceres virtuais,0.5951467517465248
58,Importância da preservação,0.3980541133363853
44,A Dificuldade das Mulheres no Esporte e Trabalho,0.3287006602278191
44,"Let Her Run""",0.49239656253214137
50,Em Estado laico a ciência é a base.,0.5447714017872647
82,Automedicação pode se tornar um perigo,0.5361323354647565
84,Você tem ideia do que deseja para seu país?,0.36919912557236223
43,Etiqueta nas redes sociais,0.5261099904981406
49,O influenciador digital e o seu papel na sociedade,0.5522536842402732
52,Gravidez na adolescência,0.36236603755978
73,,0.6423298727023208
81,,0.4083983281604879
61,Suicídio no meio profissional,0.49102271129339187
83,,0.6301863600573441
85,Cidadania além do ato de votar,0.6093901513582084
81,Os fatos da realidade religiosa no Brasil,0.39967195743394196
44,Conquistando o reconhecimento,0.48125526023781945
78,Os dois lados da Reforma do Ensino Médio,0.5240266361649346
45,"""...""",0.38571276541360366
83,Nos superando,0.512062163590883
84,Armamento da população,0.6014850559020297
70,Doenças sexualmente transmissíveis,0.46327395397361315
57,DEMOCRATIZOU,0.46140364537804174
82,Automedicação,0.6527561173125298
49,A função dos influenciadores digitais na sociedade brasileira,0.42634446462304615
62,O ódio nas redes sociais,0.3957119710281631
62,Ódio não!,0.5028030869355035
